# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -375 ps, Average over 1200 waveforms. Date: 2022-10-25
# Time [ps] 	 THz Signal [a.u.]
-323.35093550	0.02240732
-323.31757909	0.02632537
-323.28422268	0.02995714
-323.25086627	0.03240794
-323.21750986	0.03351998
-323.18415345	0.03293164
-323.15079704	0.03074976
-323.11744063	0.02752323
-323.08408422	0.02383120
-323.05072781	0.02020631
-323.01737140	0.01673148
-322.98401499	0.01386689
-322.95065859	0.01177232
-322.91730218	0.01028806
-322.88394577	0.00937781
-322.85058936	0.00919359
-322.81723295	0.00947082
-322.78387654	0.00995086
-322.75052013	0.01074572
-322.71716372	0.01174616
-322.68380731	0.01304732
-322.65045090	0.01460121
-322.61709449	0.01657547
-322.58373808	0.01883049
-322.55038167	0.02052396
-322.51702526	0.02173879
-322.48366885	0.02195866
-322.45031244	0.02121642
-322.41695603	0.02001397
-322.38359962	0.01839338
-322.35024321	0.01681518
-322.31688680	0.01521999
-322.28353039	0.01366975
-322.25017399	0.01211414
-322.21681758	0.01013452
-322.18346117	0.00779555
-322.15010476	0.00529247
-322.11674835	0.00296779
-322.08339194	0.00089845
-322.05003553	-0.00039872
-322.01667912	-0.00096497
-321.98332271	-0.00079309
-321.94996630	-0.00031140
-321.91660989	0.00027722
-321.88325348	0.00065830
-321.84989707	0.00070387
-321.81654066	0.00012762
-321.78318425	-0.00073783
-321.74982784	-0.00172329
-321.71647143	-0.00243810
-321.68311502	-0.00289209
-321.64975861	-0.00298457
-321.61640220	-0.00290312
-321.58304579	-0.00259111
-321.54968939	-0.00181376
-321.51633298	-0.00072933
-321.48297657	0.00092686
-321.44962016	0.00287595
-321.41626375	0.00508875
-321.38290734	0.00704278
-321.34955093	0.00846050
-321.31619452	0.00906208
-321.28283811	0.00864933
-321.24948170	0.00756133
-321.21612529	0.00608104
-321.18276888	0.00444758
-321.14941247	0.00302236
-321.11605606	0.00184462
-321.08269965	0.00145953
-321.04934324	0.00169896
-321.01598683	0.00291927
-320.98263042	0.00492222
-320.94927401	0.00770396
-320.91591760	0.01090866
-320.88256120	0.01424071
-320.84920479	0.01735775
-320.81584838	0.02007923
-320.78249197	0.02203546
-320.74913556	0.02366988
-320.71577915	0.02499855
-320.68242274	0.02626096
-320.64906633	0.02745272
-320.61570992	0.02854130
-320.58235351	0.02932864
-320.54899710	0.02922910
-320.51564069	0.02849807
-320.48228428	0.02692857
-320.44892787	0.02502634
-320.41557146	0.02299527
-320.38221505	0.02102090
-320.34885864	0.01905380
-320.31550223	0.01684721
-320.28214582	0.01396797
-320.24878941	0.01056841
-320.21543300	0.00605181
-320.18207660	0.00131358
-320.14872019	-0.00372091
-320.11536378	-0.00848520
-320.08200737	-0.01343522
-320.04865096	-0.01823683
-320.01529455	-0.02313700
-319.98193814	-0.02815767
-319.94858173	-0.03299708
-319.91522532	-0.03723381
-319.88186891	-0.04045156
-319.84851250	-0.04274251
-319.81515609	-0.04390010
-319.78179968	-0.04423037
-319.74844327	-0.04384845
-319.71508686	-0.04348099
-319.68173045	-0.04327325
-319.64837404	-0.04309709
-319.61501763	-0.04312927
-319.58166122	-0.04299073
-319.54830481	-0.04238246
-319.51494840	-0.04152146
-319.48159200	-0.04024100
-319.44823559	-0.03873151
-319.41487918	-0.03709982
-319.38152277	-0.03528223
-319.34816636	-0.03308952
-319.31480995	-0.03012005
-319.28145354	-0.02592043
-319.24809713	-0.02054917
-319.21474072	-0.01412339
-319.18138431	-0.00666153
-319.14802790	0.00167182
-319.11467149	0.01020324
-319.08131508	0.01837652
-319.04795867	0.02615552
-319.01460226	0.03331246
-318.98124585	0.03910513
-318.94788944	0.04334200
-318.91453303	0.04624938
-318.88117662	0.04785698
-318.84782021	0.04858873
-318.81446380	0.04854617
-318.78110740	0.04839965
-318.74775099	0.04803985
-318.71439458	0.04736034
-318.68103817	0.04608466
-318.64768176	0.04412562
-318.61432535	0.04161245
-318.58096894	0.03897734
-318.54761253	0.03657826
-318.51425612	0.03469763
-318.48089971	0.03365474
-318.44754330	0.03344880
-318.41418689	0.03375422
-318.38083048	0.03455662
-318.34747407	0.03546055
-318.31411766	0.03605971
-318.28076125	0.03635039
-318.24740484	0.03630546
-318.21404843	0.03631489
-318.18069202	0.03623485
-318.14733561	0.03625067
-318.11397920	0.03655546
-318.08062280	0.03709773
-318.04726639	0.03767499
-318.01390998	0.03839791
-317.98055357	0.03898724
-317.94719716	0.03957497
-317.91384075	0.03995272
-317.88048434	0.03997158
-317.84712793	0.03970951
-317.81377152	0.03908950
-317.78041511	0.03807731
-317.74705870	0.03689030
-317.71370229	0.03524521
-317.68034588	0.03318457
-317.64698947	0.03061940
-317.61363306	0.02749373
-317.58027665	0.02368277
-317.54692024	0.01891887
-317.51356383	0.01374467
-317.48020742	0.00864361
-317.44685101	0.00390585
-317.41349460	0.00015745
-317.38013820	-0.00205892
-317.34678179	-0.00235651
-317.31342538	-0.00088975
-317.28006897	0.00173011
-317.24671256	0.00489840
-317.21335615	0.00794635
-317.17999974	0.01078057
-317.14664333	0.01330206
-317.11328692	0.01560717
-317.07993051	0.01783686
-317.04657410	0.01995783
-317.01321769	0.02199515
-316.97986128	0.02354410
-316.94650487	0.02453899
-316.91314846	0.02532679
-316.87979205	0.02583543
-316.84643564	0.02609472
-316.81307923	0.02621731
-316.77972282	0.02600496
-316.74636641	0.02559679
-316.71301001	0.02456851
-316.67965360	0.02315169
-316.64629719	0.02155393
-316.61294078	0.01944045
-316.57958437	0.01743496
-316.54622796	0.01526242
-316.51287155	0.01305679
-316.47951514	0.01053735
-316.44615873	0.00784440
-316.41280232	0.00474763
-316.37944591	0.00141815
-316.34608950	-0.00211681
-316.31273309	-0.00568802
-316.27937668	-0.00903500
-316.24602027	-0.01210975
-316.21266386	-0.01510935
-316.17930745	-0.01789284
-316.14595104	-0.02050983
-316.11259463	-0.02313799
-316.07923822	-0.02588792
-316.04588181	-0.02859640
-316.01252541	-0.03121032
-315.97916900	-0.03376757
-315.94581259	-0.03631856
-315.91245618	-0.03872760
-315.87909977	-0.04088365
-315.84574336	-0.04291085
-315.81238695	-0.04467517
-315.77903054	-0.04560944
-315.74567413	-0.04594319
-315.71231772	-0.04541506
-315.67896131	-0.04400394
-315.64560490	-0.04187977
-315.61224849	-0.03937525
-315.57889208	-0.03637581
-315.54553567	-0.03309290
-315.51217926	-0.02969605
-315.47882285	-0.02626260
-315.44546644	-0.02271238
-315.41211003	-0.01961321
-315.37875362	-0.01711041
-315.34539721	-0.01583586
-315.31204081	-0.01555636
-315.27868440	-0.01623640
-315.24532799	-0.01738009
-315.21197158	-0.01846432
-315.17861517	-0.01909261
-315.14525876	-0.01875831
-315.11190235	-0.01718367
-315.07854594	-0.01474791
-315.04518953	-0.01165129
-315.01183312	-0.00817655
-314.97847671	-0.00483603
-314.94512030	-0.00207685
-314.91176389	0.00002707
-314.87840748	0.00159337
-314.84505107	0.00238488
-314.81169466	0.00264186
-314.77833825	0.00281162
-314.74498184	0.00318691
-314.71162543	0.00382006
-314.67826902	0.00531013
-314.64491261	0.00761645
-314.61155621	0.01059158
-314.57819980	0.01365444
-314.54484339	0.01657485
-314.51148698	0.01879418
-314.47813057	0.02039367
-314.44477416	0.02123078
-314.41141775	0.02156611
-314.37806134	0.02132227
-314.34470493	0.02115773
-314.31134852	0.02091692
-314.27799211	0.02082212
-314.24463570	0.02077096
-314.21127929	0.02099058
-314.17792288	0.02161396
-314.14456647	0.02295847
-314.11121006	0.02504729
-314.07785365	0.02820809
-314.04449724	0.03184765
-314.01114083	0.03572640
-313.97778442	0.03942805
-313.94442801	0.04258899
-313.91107161	0.04511284
-313.87771520	0.04727788
-313.84435879	0.04943542
-313.81100238	0.05196853
-313.77764597	0.05484217
-313.74428956	0.05763586
-313.71093315	0.05973860
-313.67757674	0.06087509
-313.64422033	0.06067983
-313.61086392	0.05931771
-313.57750751	0.05724712
-313.54415110	0.05484798
-313.51079469	0.05265991
-313.47743828	0.05074240
-313.44408187	0.04921695
-313.41072546	0.04795754
-313.37736905	0.04691698
-313.34401264	0.04631866
-313.31065623	0.04596116
-313.27729982	0.04595407
-313.24394342	0.04597472
-313.21058701	0.04591937
-313.17723060	0.04565446
-313.14387419	0.04495175
-313.11051778	0.04384031
-313.07716137	0.04260364
-313.04380496	0.04088546
-313.01044855	0.03873865
-312.97709214	0.03629947
-312.94373573	0.03365186
-312.91037932	0.03062812
-312.87702291	0.02756434
-312.84366650	0.02447491
-312.81031009	0.02157901
-312.77695368	0.01897916
-312.74359727	0.01631409
-312.71024086	0.01377477
-312.67688445	0.01097961
-312.64352804	0.00813020
-312.61017163	0.00497103
-312.57681522	0.00191959
-312.54345882	-0.00123260
-312.51010241	-0.00408910
-312.47674600	-0.00657382
-312.44338959	-0.00828912
-312.41003318	-0.00948588
-312.37667677	-0.01021515
-312.34332036	-0.01057987
-312.30996395	-0.01104116
-312.27660754	-0.01139741
-312.24325113	-0.01191206
-312.20989472	-0.01241194
-312.17653831	-0.01283795
-312.14318190	-0.01289551
-312.10982549	-0.01267648
-312.07646908	-0.01212143
-312.04311267	-0.01156258
-312.00975626	-0.01102732
-311.97639985	-0.01057088
-311.94304344	-0.01052188
-311.90968703	-0.01072529
-311.87633062	-0.01134643
-311.84297422	-0.01223181
-311.80961781	-0.01347448
-311.77626140	-0.01480657
-311.74290499	-0.01637167
-311.70954858	-0.01790889
-311.67619217	-0.01910709
-311.64283576	-0.01961310
-311.60947935	-0.01921109
-311.57612294	-0.01758719
-311.54276653	-0.01480304
-311.50941012	-0.01129030
-311.47605371	-0.00727158
-311.44269730	-0.00284958
-311.40934089	0.00181235
-311.37598448	0.00623544
-311.34262807	0.01072396
-311.30927166	0.01500323
-311.27591525	0.01880018
-311.24255884	0.02195932
-311.20920243	0.02462802
-311.17584602	0.02642867
-311.14248962	0.02780118
-311.10913321	0.02877614
-311.07577680	0.02972152
-311.04242039	0.03080618
-311.00906398	0.03199642
-310.97570757	0.03345317
-310.94235116	0.03503017
-310.90899475	0.03737565
-310.87563834	0.04010696
-310.84228193	0.04354731
-310.80892552	0.04766756
-310.77556911	0.05184934
-310.74221270	0.05610514
-310.70885629	0.05952293
-310.67549988	0.06156005
-310.64214347	0.06156233
-310.60878706	0.05853549
-310.57543065	0.05195112
-310.54207424	0.04084717
-310.50871783	0.02452402
-310.47536142	0.00143896
-310.44200502	-0.02759112
-310.40864861	-0.06278338
-310.37529220	-0.10308465
-310.34193579	-0.14858032
-310.30857938	-0.19353448
-310.27522297	-0.23495488
-310.24186656	-0.26791831
-310.20851015	-0.28851994
-310.17515374	-0.29293568
-310.14179733	-0.28083934
-310.10844092	-0.25419236
-310.07508451	-0.21399324
-310.04172810	-0.16665468
-310.00837169	-0.11574045
-309.97501528	-0.06576969
-309.94165887	-0.01830472
-309.90830246	0.02305917
-309.87494605	0.05958395
-309.84158964	0.09197304
-309.80823323	0.12236430
-309.77487682	0.14887636
-309.74152042	0.17175080
-309.70816401	0.18994394
-309.67480760	0.20304149
-309.64145119	0.21067258
-309.60809478	0.21392827
-309.57473837	0.21428367
-309.54138196	0.21196521
-309.50802555	0.20716149
-309.47466914	0.19965148
-309.44131273	0.18909689
-309.40795632	0.17546990
-309.37459991	0.16043660
-309.34124350	0.14490681
-309.30788709	0.13018199
-309.27453068	0.11554288
-309.24117427	0.10203898
-309.20781786	0.08890937
-309.17446145	0.07597228
-309.14110504	0.06315047
-309.10774863	0.05111768
-309.07439223	0.04037644
-309.04103582	0.03057952
-309.00767941	0.02112994
-308.97432300	0.01271305
-308.94096659	0.00491531
-308.90761018	-0.00180459
-308.87425377	-0.00717868
-308.84089736	-0.01099891
-308.80754095	-0.01367431
-308.77418454	-0.01512666
-308.74082813	-0.01567658
-308.70747172	-0.01552691
-308.67411531	-0.01482117
-308.64075890	-0.01402071
-308.60740249	-0.01316107
-308.57404608	-0.01247241
-308.54068967	-0.01216024
-308.50733326	-0.01223275
-308.47397685	-0.01258477
-308.44062044	-0.01324138
-308.40726403	-0.01391479
-308.37390763	-0.01466749
-308.34055122	-0.01512490
-308.30719481	-0.01535683
-308.27383840	-0.01541126
-308.24048199	-0.01530370
-308.20712558	-0.01529572
-308.17376917	-0.01514757
-308.14041276	-0.01506139
-308.10705635	-0.01468524
-308.07369994	-0.01356292
-308.04034353	-0.01222008
-308.00698712	-0.01037590
-307.97363071	-0.00843627
-307.94027430	-0.00647045
-307.90691789	-0.00493668
-307.87356148	-0.00396868
-307.84020507	-0.00334862
-307.80684866	-0.00297474
-307.77349225	-0.00283910
-307.74013584	-0.00297251
-307.70677943	-0.00367725
-307.67342303	-0.00526733
-307.64006662	-0.00765829
-307.60671021	-0.01068586
-307.57335380	-0.01382786
-307.53999739	-0.01700001
-307.50664098	-0.01975700
-307.47328457	-0.02195016
-307.43992816	-0.02387305
-307.40657175	-0.02589960
-307.37321534	-0.02753445
-307.33985893	-0.02906269
-307.30650252	-0.03028622
-307.27314611	-0.03112969
-307.23978970	-0.03117621
-307.20643329	-0.03059955
-307.17307688	-0.02919783
-307.13972047	-0.02692443
-307.10636406	-0.02412889
-307.07300765	-0.02069344
-307.03965124	-0.01678876
-307.00629483	-0.01253992
-306.97293843	-0.00832741
-306.93958202	-0.00442349
-306.90622561	-0.00090033
-306.87286920	0.00236142
-306.83951279	0.00493589
-306.80615638	0.00704103
-306.77279997	0.00900914
-306.73944356	0.01076178
-306.70608715	0.01227442
-306.67273074	0.01344763
-306.63937433	0.01418703
-306.60601792	0.01458813
-306.57266151	0.01467169
-306.53930510	0.01454124
-306.50594869	0.01416899
-306.47259228	0.01399850
-306.43923587	0.01415912
-306.40587946	0.01432489
-306.37252305	0.01461332
-306.33916664	0.01502851
-306.30581023	0.01542917
-306.27245383	0.01599082
-306.23909742	0.01669620
-306.20574101	0.01749126
-306.17238460	0.01835793
-306.13902819	0.01917459
-306.10567178	0.01981225
-306.07231537	0.02012188
-306.03895896	0.01991821
-306.00560255	0.01932796
-305.97224614	0.01855394
-305.93888973	0.01757870
-305.90553332	0.01687115
-305.87217691	0.01643650
-305.83882050	0.01662256
-305.80546409	0.01746363
-305.77210768	0.01903246
-305.73875127	0.02123199
-305.70539486	0.02402829
-305.67203845	0.02741196
-305.63868204	0.03092628
-305.60532563	0.03475789
-305.57196923	0.03823542
-305.53861282	0.04173500
-305.50525641	0.04437204
-305.47190000	0.04654935
-305.43854359	0.04804951
-305.40518718	0.04925490
-305.37183077	0.05002161
-305.33847436	0.05064765
-305.30511795	0.05097806
-305.27176154	0.05099272
-305.23840513	0.05027962
-305.20504872	0.04877209
-305.17169231	0.04657121
-305.13833590	0.04350301
-305.10497949	0.04002588
-305.07162308	0.03609029
-305.03826667	0.03169301
-305.00491026	0.02680386
-304.97155385	0.02136635
-304.93819744	0.01547542
-304.90484104	0.00910640
-304.87148463	0.00256880
-304.83812822	-0.00383965
-304.80477181	-0.00976581
-304.77141540	-0.01517181
-304.73805899	-0.02000181
-304.70470258	-0.02420868
-304.67134617	-0.02793978
-304.63798976	-0.03116384
-304.60463335	-0.03409433
-304.57127694	-0.03614112
-304.53792053	-0.03753611
-304.50456412	-0.03734294
-304.47120771	-0.03562863
-304.43785130	-0.03269548
-304.40449489	-0.02831246
-304.37113848	-0.02314738
-304.33778207	-0.01728124
-304.30442566	-0.01136178
-304.27106925	-0.00529622
-304.23771284	0.00089787
-304.20435644	0.00725466
-304.17100003	0.01353770
-304.13764362	0.01969620
-304.10428721	0.02559507
-304.07093080	0.03144637
-304.03757439	0.03702799
-304.00421798	0.04253021
-303.97086157	0.04727337
-303.93750516	0.05124781
-303.90414875	0.05383133
-303.87079234	0.05456883
-303.83743593	0.05353607
-303.80407952	0.05056146
-303.77072311	0.04610412
-303.73736670	0.04052234
-303.70401029	0.03413046
-303.67065388	0.02683567
-303.63729747	0.01922984
-303.60394106	0.01115762
-303.57058465	0.00310367
-303.53722824	-0.00471360
-303.50387184	-0.01196422
-303.47051543	-0.01848685
-303.43715902	-0.02374963
-303.40380261	-0.02777971
-303.37044620	-0.03031943
-303.33708979	-0.03155015
-303.30373338	-0.03149014
-303.27037697	-0.03033130
-303.23702056	-0.02816789
-303.20366415	-0.02498100
-303.17030774	-0.02093219
-303.13695133	-0.01607829
-303.10359492	-0.01084344
-303.07023851	-0.00541060
-303.03688210	0.00011424
-303.00352569	0.00513190
-302.97016928	0.00977163
-302.93681287	0.01400406
-302.90345646	0.01767433
-302.87010005	0.02063031
-302.83674364	0.02277143
-302.80338724	0.02398494
-302.77003083	0.02434992
-302.73667442	0.02356821
-302.70331801	0.02175774
-302.66996160	0.01908887
-302.63660519	0.01585495
-302.60324878	0.01229017
-302.56989237	0.00882244
-302.53653596	0.00575417
-302.50317955	0.00338633
-302.46982314	0.00182365
-302.43646673	0.00104167
-302.40311032	0.00138869
-302.36975391	0.00283514
-302.33639750	0.00554800
-302.30304109	0.00933642
-302.26968468	0.01394405
-302.23632827	0.01896748
-302.20297186	0.02407397
-302.16961545	0.02880272
-302.13625904	0.03308977
-302.10290264	0.03631280
-302.06954623	0.03852527
-302.03618982	0.03919855
-302.00283341	0.03835003
-301.96947700	0.03600570
-301.93612059	0.03216107
-301.90276418	0.02711953
-301.86940777	0.02098006
-301.83605136	0.01441294
-301.80269495	0.00753407
-301.76933854	0.00112116
-301.73598213	-0.00482083
-301.70262572	-0.00988170
-301.66926931	-0.01410957
-301.63591290	-0.01730737
-301.60255649	-0.01952283
-301.56920008	-0.02037571
-301.53584367	-0.01989553
-301.50248726	-0.01820008
-301.46913085	-0.01542330
-301.43577444	-0.01192849
-301.40241804	-0.00807537
-301.36906163	-0.00425700
-301.33570522	-0.00053316
-301.30234881	0.00275414
-301.26899240	0.00554725
-301.23563599	0.00759577
-301.20227958	0.00895946
-301.16892317	0.00957482
-301.13556676	0.00949531
-301.10221035	0.00888044
-301.06885394	0.00782720
-301.03549753	0.00644837
-301.00214112	0.00495078
-300.96878471	0.00347392
-300.93542830	0.00213763
-300.90207189	0.00103335
-300.86871548	0.00017204
-300.83535907	-0.00039755
-300.80200266	-0.00076153
-300.76864625	-0.00087305
-300.73528985	-0.00078948
-300.70193344	-0.00056635
-300.66857703	-0.00024605
-300.63522062	0.00008366
-300.60186421	0.00037897
-300.56850780	0.00061265
-300.53515139	0.00077609
-300.50179498	0.00086646
-300.46843857	0.00089764
-300.43508216	0.00087249
-300.40172575	0.00080449
-300.36836934	0.00071072
-300.33501293	0.00060069
-300.30165652	0.00048426
-300.26830011	0.00037074
-300.23494370	0.00026867
-300.20158729	0.00018428
-300.16823088	0.00012187
-300.13487447	0.00007559
-300.10151806	0.00004473
-300.06816165	0.00002415
-300.03480525	0.00001063
-300.00144884	0.00000273
-299.96809243	0.00000000
